make_model,price,body_type,warranty,mileage,gearbox,fuel_type,colour,seats,engine_size,gears,co2_emissions,drivetrain,non_smoker,emission_sticker,upholstery,power_kW,fuel_consumption_comb,age,safety_security_package,comfort_convenience_package,ent_media_package
Peugeot 208,24999.0, Sedan,No,10.0,Automatic,Benzine,Yellow,5.0,1199.0,5.0,0.0,Front,No,Green,alcantara,100.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 208,18280.0, Sedan,Yes,7713.0,Manual,Diesel,Black,5.0,1499.0,5.0,105.0,Front,No,Green,Full leather,76.0,5.542237091073075,2.0,Enhanced,Advanced,Advanced
Peugeot 208,28280.0, Sedan,No,16444.0,Automatic,Benzine,Red,5.0,1199.0,5.0,0.0,Front,No,Green,Full leather,100.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 208,19950.0, Sedan,Yes,8210.0,Manual,Benzine,Red,5.0,1199.0,6.0,97.0,Front,Yes,Green,Part leather,74.0,4.617857142857143,2.0,Enhanced,Advanced,Enhanced
Peugeot 208,27780.0, Sedan,Yes,6716.0,Automatic,Benzine,Blue,5.0,1199.0,5.0,0.0,Front,No,Green,Part leather,100.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 208,12780.0, Sedan,Yes,43337.0,Manual,Diesel,Black,5.0,1499.0,5.0,105.0,Front,No,Green,Cloth,76.0,5.542237091073075,2.0,Enhanced,Basic,Basic
Peugeot 208,18500.0, Sedan,Yes,48400.0,Manual,Diesel,White,5.0,1499.0,6.0,86.0,Front,No,Green,Full leather,75.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 208,27999.0, Sedan,No,21742.0,Automatic,Benzine,Yellow,5.0,1199.0,5.0,0.0,Front,No,Green,Cloth,100.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 208,22980.0, Sedan,Yes,18130.0,Automatic,Benzine,Grey,5.0,1199.0,5.0,0.0,Front,No,Green,Part leather,100.0,5.542237091073075,2.0,Enhanced,Advanced,Advanced
Peugeot 3008,27850.0, Compact,Yes,29995.0,Manual,Diesel,Grey,5.0,1499.0,6.0,106.0,Front,No,Green,Cloth,96.0,4.1,2.0,Advanced,Advanced,Advanced
Peugeot 3008,29290.0, Coupe,Yes,27598.0,Manual,Diesel,Red,5.0,1499.0,6.0,104.0,Front,Yes,Green,Part leather,96.0,3.9,2.0,Advanced,Advanced,Enhanced
Peugeot 3008,32000.0, Off-Road/Pick-up,Yes,7.0,Automatic,Benzine,Grey,5.0,1598.0,8.0,47.0,Front,No,Green,Part leather,165.0,5.814927816912568,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,26700.0, Off-Road/Pick-up,Yes,36804.0,Automatic,Diesel,White,5.0,1499.0,8.0,105.0,Front,No,No sticker,Part leather,96.0,4.1,2.0,Advanced,Advanced,Enhanced
Peugeot 3008,21790.0, Off-Road/Pick-up,Yes,112397.0,Manual,Diesel,Grey,5.0,1499.0,6.0,105.0,Front,No,No sticker,Full leather,96.0,4.15,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,30690.0, Off-Road/Pick-up,Yes,47984.0,Automatic,Diesel,White,5.0,1598.0,6.0,111.0,Front,No,Green,Part leather,221.0,5.814927816912568,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,33990.0, Off-Road/Pick-up,Yes,17300.0,Automatic,Diesel,Black,5.0,1997.0,6.0,129.0,Front,Yes,Green,Cloth,132.0,4.9,2.0,Advanced,Advanced,Advanced
Peugeot 3008,21000.0, Off-Road/Pick-up,Yes,25359.0,Manual,Benzine,Black,5.0,1499.0,6.0,126.0,Front,No,Green,Cloth,96.0,5.312244897959184,2.0,Enhanced,Basic,Enhanced
Peugeot 3008,30490.0, Off-Road/Pick-up,Yes,40775.0,Automatic,Diesel,White,5.0,1598.0,6.0,111.0,Front,No,Green,Other,165.0,5.814927816912568,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,31890.0, Off-Road/Pick-up,Yes,9000.0,Automatic,Benzine,Gold,5.0,1598.0,6.0,129.0,Front,No,Green,Part leather,133.0,5.7,2.0,Advanced,Advanced,Advanced
Peugeot 3008,30990.0, Off-Road/Pick-up,No,59900.0,Automatic,Diesel,Grey,5.0,1997.0,8.0,121.0,Front,No,Green,Full leather,130.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 3008,37600.0, Off-Road/Pick-up,No,25000.0,Automatic,Benzine,White,5.0,1598.0,6.0,148.0,Front,No,Green,Full leather,221.0,5.814927816912568,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,23690.0, Off-Road/Pick-up,Yes,56564.0,Manual,Diesel,Violet,5.0,1499.0,6.0,105.0,Front,No,No sticker,Full leather,96.0,5.2,2.0,Enhanced,Advanced,Enhanced
Peugeot 3008,31890.0, Off-Road/Pick-up,Yes,9050.0,Automatic,Benzine,Gold,5.0,1598.0,6.0,129.0,Front,Yes,Green,alcantara,133.0,5.7,2.0,Advanced,Advanced,Advanced
Peugeot 3008,30950.0, Off-Road/Pick-up,Yes,14489.0,Automatic,Diesel,Black,5.0,1499.0,8.0,109.0,Front,No,Green,alcantara,96.0,4.1,2.0,Advanced,Advanced,Advanced
Peugeot 3008,33940.0, Off-Road/Pick-up,Yes,20000.0,Automatic,Benzine,Black,5.0,1598.0,8.0,128.0,Front,No,Green,alcantara,133.0,5.6,2.0,Advanced,Advanced,Advanced
Peugeot 3008,29890.0, Off-Road/Pick-up,Yes,57050.0,Automatic,Diesel,Black,5.0,1499.0,8.0,109.0,Front,Yes,Green,alcantara,96.0,4.1,2.0,Advanced,Advanced,Advanced
Peugeot 3008,32950.0, Off-Road/Pick-up,Yes,31276.0,Automatic,Benzine,Black,5.0,1598.0,8.0,124.0,Front,No,Green,alcantara,133.0,5.4,2.0,Advanced,Advanced,Advanced
Peugeot 3008,37980.0, Off-Road/Pick-up,No,27327.0,Automatic,Benzine,White,5.0,1598.0,8.0,0.0,4WD,No,Green,alcantara,147.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,32980.0, Off-Road/Pick-up,Yes,18465.0,Automatic,Diesel,Black,5.0,1499.0,8.0,101.0,Front,Yes,Green,Full leather,96.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,30450.0, Off-Road/Pick-up,Yes,27042.0,Automatic,Diesel,Grey,5.0,1499.0,8.0,109.0,Front,Yes,Green,Full leather,96.0,4.1,2.0,Advanced,Advanced,Enhanced
Peugeot 3008,33940.0, Off-Road/Pick-up,Yes,20000.0,Automatic,Benzine,White,5.0,1598.0,8.0,124.0,Front,No,Green,Full leather,133.0,5.4,2.0,Advanced,Advanced,Advanced
Peugeot 3008,28890.0, Off-Road/Pick-up,No,40000.0,Automatic,Diesel,Grey,5.0,1499.0,6.0,101.0,Front,No,Green,Full leather,96.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,38900.0, Off-Road/Pick-up,No,21060.0,Automatic,Benzine,White,5.0,1598.0,6.0,35.0,Front,No,No sticker,Full leather,220.0,5.814927816912568,2.0,Enhanced,Advanced,Advanced
Peugeot 3008,30800.0, Off-Road/Pick-up,Yes,27075.0,Automatic,Diesel,Blue,5.0,1499.0,8.0,101.0,Front,No,Green,Full leather,113.6,5.814927816912568,2.0,Advanced,Advanced,Enhanced
Peugeot 3008,40770.0, Off-Road/Pick-up,Yes,56008.0,Automatic,Benzine,Black,5.0,1600.0,8.0,38.0,4WD,No,Green,Cloth,240.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,27990.0, Off-Road/Pick-up,No,30123.0,Manual,Benzine,Grey,5.0,1200.0,6.0,147.0,Front,No,Green,Full leather,96.0,5.312244897959184,2.0,Advanced,Basic,Advanced
Peugeot 3008,36590.0, Off-Road/Pick-up,No,34185.0,Automatic,Benzine,Black,5.0,1598.0,6.0,28.0,4WD,No,No sticker,Full leather,222.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,39445.0, Off-Road/Pick-up,No,24838.0,Automatic,Benzine,Grey,5.0,1598.0,8.0,34.0,4WD,No,Green,Part leather,220.0,6.3,2.0,Advanced,Advanced,Advanced
Peugeot 3008,38500.0, Off-Road/Pick-up,Yes,11648.0,Automatic,Benzine,White,5.0,1598.0,8.0,36.0,4WD,No,Green,Part leather,220.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Peugeot 3008,26790.0, Off-Road/Pick-up,No,36326.0,Automatic,Diesel,Black,5.0,1500.0,8.0,102.0,Front,No,No sticker,alcantara,96.0,4.239634146341464,2.0,Advanced,Basic,Advanced
Peugeot 308,18900.0, Compact,Yes,74900.0,Manual,Diesel,Grey,5.0,1499.0,6.0,105.0,Front,No,Yellow,Cloth,96.0,5.363296118968507,2.0,Enhanced,Advanced,Enhanced
Peugeot 308,18850.0, Compact,Yes,16235.0,Manual,Diesel,Grey,5.0,1499.0,6.0,105.0,Front,No,Green,Cloth,73.0,5.363296118968507,2.0,Enhanced,Advanced,Enhanced
Peugeot 308,32990.0, Compact,Yes,33154.0,Manual,Benzine,Black,5.0,1598.0,6.0,148.0,Front,No,Green,Cloth,193.0,6.5,2.0,Advanced,Advanced,Advanced
Peugeot 308,19490.0, Station wagon,Yes,24701.0,Manual,Benzine,Grey,5.0,1199.0,6.0,115.0,Front,Yes,Green,Full leather,81.0,5.1,2.0,Enhanced,Advanced,Advanced
Peugeot 308,19450.0, Station wagon,No,24150.0,Manual,Diesel,Black,5.0,1499.0,6.0,98.0,Front,No,Green,Part leather,96.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 308,19799.0, Station wagon,Yes,25700.0,Automatic,Benzine,Grey,5.0,1199.0,6.0,116.0,Front,Yes,No sticker,Part leather,96.0,4.9,2.0,Advanced,Advanced,Advanced
Peugeot 308,23490.0, Station wagon,Yes,37200.0,Automatic,Diesel,Grey,5.0,1499.0,8.0,102.0,Front,Yes,Green,Part leather,96.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 308,14500.0, Station wagon,Yes,42000.0,Manual,Benzine,Blue,5.0,1199.0,6.0,105.0,Front,No,Green,Part leather,96.0,5.8,2.0,Advanced,Advanced,Advanced
Peugeot 308,19400.0, Station wagon,Yes,78355.0,Automatic,Diesel,Black,5.0,1499.0,6.0,105.0,Front,No,Green,Full leather,96.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 308,20500.0, Station wagon,Yes,57592.0,Automatic,Diesel,Grey,5.0,1499.0,8.0,99.0,Front,No,Green,Full leather,96.0,3.9,2.0,Advanced,Advanced,Basic
Peugeot 308,16700.0, Station wagon,No,26000.0,Manual,Benzine,Blue,5.0,1199.0,6.0,103.0,Front,Yes,Green,Cloth,96.0,4.5,2.0,Advanced,Advanced,Advanced
Peugeot 308,16845.0, Station wagon,No,94750.0,Manual,Benzine,Grey,5.0,1199.0,6.0,108.0,Front,No,Green,Part leather,81.0,4.7,2.0,Enhanced,Advanced,Advanced
Peugeot 308,19499.0, Station wagon,Yes,35160.0,Manual,Diesel,Black,5.0,1499.0,6.0,123.0,Front,No,No sticker,Full leather,97.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 308,17885.0, Station wagon,No,77551.0,Manual,Benzine,Blue,5.0,1199.0,6.0,108.0,Front,No,No sticker,Part leather,81.0,4.7,2.0,Enhanced,Advanced,Advanced
Peugeot 308,18900.0, Station wagon,Yes,41444.0,Manual,Benzine,Black,5.0,1199.0,6.0,105.0,Front,No,Green,Full leather,96.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 308,20999.0, Station wagon,Yes,23800.0,Manual,Benzine,Grey,5.0,1199.0,6.0,103.0,Front,No,Green,Cloth,97.0,5.347540983606558,2.0,Advanced,Advanced,Basic
Peugeot 308,18900.0, Sedan,Yes,71880.0,Manual,Diesel,Blue,5.0,1500.0,6.0,105.0,Front,No,Green,Other,96.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 308,18600.0, Sedan,No,22500.0,Manual,Benzine,Black,5.0,1199.0,6.0,107.0,Front,No,Green,Part leather,96.0,4.5,2.0,Enhanced,Advanced,Advanced
Peugeot 308,17900.0, Sedan,No,42743.0,Automatic,Diesel,Grey,5.0,1499.0,6.0,1060.0,Front,No,Green,Full leather,96.0,4.1,2.0,Advanced,Advanced,Advanced
Peugeot 308,18900.0, Sedan,Yes,71880.0,Manual,Diesel,Blue,5.0,1500.0,6.0,105.0,Front,No,Green,Full leather,96.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 308,19990.0, Sedan,Yes,22571.0,Manual,Diesel,Grey,5.0,1499.0,6.0,98.0,Front,No,Green,Full leather,96.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 308,20900.0, Sedan,No,19000.0,Automatic,Benzine,Grey,5.0,1199.0,6.0,105.0,Front,Yes,Green,Part leather,96.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 308,28893.0, Sedan,No,32000.0,Automatic,Benzine,Grey,5.0,1199.0,6.0,105.0,Front,No,No sticker,Full leather,100.41666666666669,5.355263157894737,2.0,Advanced,Advanced,Advanced
Peugeot 308,27883.0, Sedan,No,45000.0,Automatic,Diesel,Blue,5.0,1499.0,6.0,105.0,Front,No,Green,Cloth,94.16666666666669,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 308,17270.0, Sedan,Yes,29699.0,Manual,Benzine,Grey,5.0,1199.0,6.0,102.0,Front,Yes,Green,Cloth,96.0,4.5,2.0,Advanced,Advanced,Advanced
Peugeot 5008,37990.0, Off-Road/Pick-up,Yes,23200.0,Automatic,Benzine,Grey,7.0,1997.0,8.0,122.0,Front,Yes,No sticker,Full leather,130.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 5008,27900.0, Off-Road/Pick-up,Yes,57294.0,Manual,Diesel,White,7.0,1499.0,6.0,105.0,Front,No,Green,Full leather,96.0,3.9,2.0,Advanced,Advanced,Advanced
Peugeot 508,34400.0, Compact,Yes,33397.0,Automatic,Benzine,Red,5.0,1598.0,8.0,32.0,Front,No,Green,Cloth,165.0,5.363296118968507,2.0,Advanced,Advanced,Advanced
Peugeot 508,27990.0, Station wagon,No,34570.0,Automatic,Diesel,White,5.0,1499.0,8.0,104.0,Front,Yes,Green,Cloth,96.0,4.1,2.0,Advanced,Advanced,Advanced
Peugeot 508,32890.0, Station wagon,Yes,32606.0,Automatic,Diesel,Grey,5.0,1997.0,8.0,122.0,Front,Yes,No sticker,Part leather,120.0,4.6,2.0,Advanced,Advanced,Advanced
Peugeot 508,24480.0, Station wagon,Yes,67794.0,Manual,Diesel,Grey,5.0,1499.0,6.0,94.0,Front,Yes,Green,Part leather,96.0,4.213953488372093,2.0,Advanced,Advanced,Advanced
Peugeot 508,25990.0, Station wagon,Yes,19000.0,Automatic,Diesel,Grey,5.0,1598.0,8.0,111.0,Front,No,Green,Full leather,96.0,4.213953488372093,2.0,Advanced,Enhanced,Enhanced
Peugeot 508,24500.0, Station wagon,Yes,39650.0,Manual,Diesel,Grey,5.0,1499.0,6.0,94.0,Front,No,Green,Full leather,96.0,5.554255461377533,2.0,Enhanced,Advanced,Advanced
Peugeot 508,28790.0, Station wagon,No,32781.0,Automatic,Diesel,Grey,5.0,1500.0,8.0,99.0,Front,No,Green,Full leather,96.0,3.9,2.0,Advanced,Basic,Advanced
Peugeot 508,25290.0, Station wagon,No,82869.0,Automatic,Diesel,Silver,5.0,1500.0,8.0,130.0,Front,No,Green,Full leather,96.0,4.213953488372093,2.0,Advanced,Basic,Advanced
Peugeot 508,33980.0, Station wagon,Yes,42157.0,Automatic,Diesel,Grey,5.0,1997.0,6.0,114.0,Front,No,Green,Part leather,133.0,4.4,2.0,Advanced,Advanced,Enhanced
Peugeot 508,34480.0, Station wagon,Yes,51385.0,Automatic,Diesel,White,5.0,1598.0,8.0,39.0,Front,No,Green,alcantara,135.0,5.554255461377533,2.0,Advanced,Advanced,Enhanced
Peugeot 508,35900.0, Station wagon,No,24000.0,Automatic,Diesel,White,5.0,1997.0,8.0,136.0,Front,No,Green,Part leather,107.08333333333331,4.213953488372093,2.0,Advanced,Advanced,Enhanced
Peugeot 508,34950.0, Station wagon,Yes,44615.0,Automatic,Benzine,White,5.0,1598.0,8.0,35.0,Front,No,Green,Part leather,133.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 508,41800.0, Station wagon,No,100.0,Automatic,Diesel,White,5.0,1598.0,8.0,36.0,Front,No,Green,Part leather,133.0,5.554255461377533,2.0,Advanced,Advanced,Advanced
Peugeot 508,20890.0, Sedan,Yes,105118.0,Automatic,Diesel,Grey,5.0,1499.0,8.0,105.0,Front,No,Green,Part leather,96.0,4.7,2.0,Enhanced,Advanced,Enhanced
Peugeot 508,33900.0, Sedan,Yes,16000.0,Automatic,Benzine,Grey,5.0,1598.0,8.0,47.0,Front,Yes,No sticker,Part leather,165.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,29000.0, Sedan,Yes,31976.0,Automatic,Diesel,Black,5.0,1997.0,8.0,136.0,Front,No,Green,Cloth,120.0,4.5,2.0,Advanced,Advanced,Enhanced
Peugeot 508,25400.0, Sedan,Yes,24916.0,Automatic,Benzine,Grey,5.0,1598.0,8.0,148.0,Front,No,Green,alcantara,130.0,6.4,2.0,Advanced,Basic,Enhanced
Peugeot 508,29000.0, Sedan,Yes,31976.0,Automatic,Diesel,Black,5.0,1997.0,8.0,136.0,Front,No,Green,alcantara,120.0,4.121875,2.0,Advanced,Basic,Enhanced
Peugeot 508,38250.0, Sedan,Yes,32642.0,Automatic,Benzine,Grey,5.0,1600.0,8.0,32.0,Front,No,Green,Full leather,165.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,36890.0, Sedan,No,41156.0,Automatic,Benzine,White,5.0,1598.0,8.0,47.0,Front,No,Green,Full leather,145.25,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,37980.0, Sedan,No,11000.0,Automatic,Benzine,White,5.0,1598.0,8.0,35.0,Front,Yes,Green,Full leather,133.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,27990.0, Sedan,No,43466.0,Automatic,Diesel,Black,5.0,1499.0,8.0,105.0,Front,No,Green,Full leather,107.08333333333331,4.121875,2.0,Advanced,Advanced,Enhanced
Peugeot 508,36300.0, Sedan,No,100.0,Automatic,Benzine,Grey,5.0,1598.0,8.0,32.0,Front,No,Green,Full leather,133.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,27900.0, Sedan,Yes,28840.0,Automatic,Diesel,Red,5.0,1997.0,8.0,136.0,Front,No,No sticker,Part leather,120.0,4.121875,2.0,Advanced,Basic,Enhanced
Peugeot 508,34999.0, Sedan,Yes,15962.0,Automatic,Benzine,Black,5.0,1598.0,8.0,38.0,Front,No,Green,Part leather,135.0,5.55,2.0,Advanced,Advanced,Enhanced
Peugeot 508,38990.0, Sedan,Yes,4320.0,Automatic,Benzine,White,5.0,1598.0,8.0,35.0,Front,Yes,Green,Full leather,133.0,5.542237091073075,2.0,Advanced,Advanced,Advanced
Peugeot 508,23490.0, Sedan,No,107519.0,Automatic,Diesel,Black,5.0,1499.0,8.0,105.0,Front,No,No sticker,Full leather,107.08333333333331,4.121875,2.0,Advanced,Advanced,Enhanced
Peugeot Boxer,28990.0, Sedan,Yes,91000.0,Manual,Diesel,White,3.0,2179.0,6.0,259.0,Front,No,Green,Cloth,121.0,6.4,2.0,Advanced,Advanced,Advanced
Peugeot Rifter,19900.0, Station wagon,Yes,44824.0,Manual,Diesel,White,5.0,1499.0,6.0,105.0,Front,No,No sticker,Full leather,73.0,4.35,2.0,Advanced,Enhanced,Basic
Peugeot Rifter,29450.0, Station wagon,No,16850.0,Automatic,Benzine,White,5.0,1199.0,6.0,156.0,Front,No,No sticker,Full leather,98.0,5.4,2.0,Advanced,Enhanced,Enhanced
Peugeot e-208,23999.0, Compact,Yes,17393.0,Automatic,Electric,Blue,5.0,1343.0,1.0,0.0,Front,No,Green,Cloth,100.0,3.447726939217437,2.0,Advanced,Advanced,Advanced
Peugeot e-208,31950.0, Compact,Yes,47589.0,Automatic,Electric,White,5.0,1343.0,1.0,0.0,Front,No,Green,Cloth,100.0,3.447726939217437,2.0,Advanced,Advanced,Advanced
Peugeot e-208,29995.0, Compact,No,19839.0,Automatic,Electric,Yellow,5.0,1343.0,1.0,0.0,Front,No,Green,Cloth,100.0,3.447726939217437,2.0,Advanced,Advanced,Advanced
Peugeot e-208,31445.0, Compact,Yes,14808.0,Automatic,Electric,Black,5.0,1343.0,1.0,0.0,Front,No,Green,alcantara,100.0,3.447726939217437,2.0,Advanced,Advanced,Advanced
Renault Alaskan,35900.0, Off-Road/Pick-up,Yes,46244.0,Automatic,Diesel,Grey,5.0,2298.0,7.0,194.0,4WD,Yes,Green,Full leather,140.0,7.4,2.0,Advanced,Advanced,Advanced
Renault Alpine A110,73900.0, Coupe,No,6900.0,Automatic,Benzine,Blue,2.0,1798.0,7.0,162.0,Rear,No,Green,Full leather,185.0,6.1,2.0,Advanced,Advanced,Advanced
Renault Captur,28990.0, Off-Road/Pick-up,No,21186.0,Automatic,Benzine,Blue,5.0,1598.0,6.0,34.0,Front,No,Green,Full leather,116.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Renault Captur,23990.0, Off-Road/Pick-up,Yes,22450.0,Automatic,Benzine,Black,5.0,1332.0,6.0,129.0,Front,Yes,Green,Full leather,96.0,5.2,2.0,Advanced,Advanced,Advanced
Renault Captur,22500.0, Off-Road/Pick-up,No,59959.0,Automatic,Diesel,Grey,5.0,1461.0,6.0,106.0,Front,No,Green,Full leather,85.0,4.2,2.0,Basic,Basic,Advanced
Renault Captur,16590.0, Off-Road/Pick-up,Yes,36719.0,Manual,Benzine,Black,5.0,1332.0,6.0,128.0,Front,No,Green,Cloth,96.0,5.436486486486487,2.0,Basic,Advanced,Advanced
Renault Captur,25490.0, Off-Road/Pick-up,Yes,34895.0,Automatic,Benzine,White,5.0,1598.0,6.0,34.0,Front,Yes,Green,Full leather,68.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Renault Captur,19850.0, Off-Road/Pick-up,No,9900.0,Manual,Benzine,White,5.0,1332.0,6.0,138.0,Front,Yes,Green,Cloth,96.0,5.8,2.0,Advanced,Advanced,Advanced
Renault Captur,25999.0, Off-Road/Pick-up,Yes,20499.0,Automatic,Benzine,Red,5.0,1333.0,6.0,145.0,Front,No,No sticker,Cloth,115.0,5.436486486486487,2.0,Advanced,Advanced,Advanced
Renault Captur,22999.0, Off-Road/Pick-up,Yes,37000.0,Manual,Diesel,Grey,5.0,1461.0,7.0,111.0,Front,No,No sticker,Cloth,85.0,4.2,2.0,Advanced,Advanced,Advanced
Renault Captur,23400.0, Off-Road/Pick-up,Yes,25000.0,Manual,Diesel,Black,5.0,1461.0,7.0,108.0,Front,No,Yellow,Full leather,85.0,4.1,2.0,Advanced,Advanced,Advanced
Renault Captur,19990.0, Off-Road/Pick-up,No,59860.0,Automatic,Diesel,Blue,5.0,1461.0,7.0,111.0,Front,Yes,Green,Full leather,85.0,4.2,2.0,Advanced,Advanced,Advanced
Renault Captur,16990.0, Off-Road/Pick-up,Yes,9844.0,Manual,Benzine,Grey,5.0,1333.0,6.0,128.0,Front,No,Green,Full leather,96.0,5.6,2.0,Advanced,Advanced,Advanced
Renault Captur,30750.0, Off-Road/Pick-up,No,22735.0,Automatic,Benzine,White,5.0,1598.0,6.0,34.0,Front,No,No sticker,Part leather,92.0,5.814927816912568,2.0,Advanced,Advanced,Advanced
Renault Clio,17490.0, Compact,No,23000.0,Automatic,Benzine,Red,5.0,999.0,5.0,120.0,Front,No,Green,Cloth,74.0,5.3,2.0,Advanced,Advanced,Advanced
Renault Clio,18490.0, Compact,No,16968.0,Manual,Diesel,Black,5.0,1500.0,6.0,110.0,Front,No,Green,Cloth,85.0,5.363296118968507,2.0,Advanced,Basic,Advanced
Renault Clio,17650.0, Compact,Yes,9000.0,Automatic,Benzine,Orange,5.0,1598.0,4.0,47.0,Front,No,Green,Cloth,103.0,5.363296118968507,2.0,Basic,Advanced,Advanced
Renault Clio,14300.0, Compact,Yes,57979.0,Manual,Diesel,White,5.0,1461.0,6.0,106.0,Front,No,Green,Cloth,63.0,5.363296118968507,2.0,Advanced,Enhanced,Enhanced
Renault Clio,16350.0, Compact,Yes,29872.0,Manual,Benzine,Grey,5.0,999.0,5.0,99.0,Front,No,Green,Cloth,74.0,4.3,2.0,Advanced,Advanced,Advanced
Renault Clio,17150.0, Compact,Yes,37683.0,Manual,Benzine,Grey,5.0,999.0,5.0,99.0,Front,No,Green,Part leather,74.0,4.3,2.0,Advanced,Enhanced,Advanced
Renault Clio,16250.0, Compact,No,38281.0,Manual,Benzine,Grey,5.0,999.0,5.0,99.0,Front,No,Green,Part leather,74.0,4.3,2.0,Advanced,Enhanced,Advanced
Renault Clio,17999.0, Compact,Yes,25663.0,Manual,Diesel,Blue,5.0,1598.0,5.0,98.0,Front,No,Green,Part leather,67.0,5.363296118968507,2.0,Advanced,Advanced,Advanced
Renault Clio,13500.0, Compact,No,29020.0,Manual,Benzine,Grey,5.0,898.0,5.0,136.0,Front,No,Green,Cloth,66.0,5.1,2.0,Advanced,Advanced,Advanced
Renault Clio,12930.0, Station wagon,Yes,34084.0,Manual,Benzine,Grey,5.0,898.0,5.0,135.0,Front,Yes,Green,Full leather,66.0,5.25,2.0,Enhanced,Enhanced,Advanced
Renault Clio,12490.0, Station wagon,Yes,56039.0,Manual,Benzine,Grey,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,12480.0, Station wagon,Yes,55303.0,Manual,Benzine,Grey,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,13490.0, Station wagon,Yes,36462.0,Manual,Benzine,Grey,5.0,898.0,5.0,134.0,Front,Yes,No sticker,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,13390.0, Station wagon,Yes,38041.0,Manual,Benzine,Grey,5.0,898.0,5.0,123.0,Front,Yes,Green,Cloth,66.0,5.2,2.0,Enhanced,Advanced,Advanced
Renault Clio,13970.0, Station wagon,Yes,19511.0,Manual,Benzine,Silver,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,13160.0, Station wagon,Yes,32169.0,Manual,Benzine,Grey,5.0,898.0,5.0,135.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Enhanced,Advanced
Renault Clio,12930.0, Station wagon,Yes,34107.0,Manual,Benzine,Grey,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,13810.0, Station wagon,Yes,24320.0,Manual,Benzine,Silver,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,12990.0, Station wagon,Yes,34082.0,Manual,Benzine,Grey,5.0,898.0,5.0,136.0,Front,Yes,Green,Cloth,66.0,5.25,2.0,Enhanced,Advanced,Advanced
Renault Clio,14950.0, Station wagon,Yes,24424.0,Manual,Benzine,Silver,5.0,898.0,5.0,118.0,Front,Yes,Green,Full leather,57.0,5.2,2.0,Advanced,Advanced,Advanced
Renault Clio,18949.0, Sedan,Yes,9717.0,Manual,Benzine,Black,5.0,900.0,5.0,107.0,Front,Yes,No sticker,Cloth,67.7,5.403191489361702,2.0,Advanced,Advanced,Advanced
